link,date,content,school
https://www.unt.edu/notices/covid-19-update-2,24-Mar-2020,"The campus will transition to only essential operations and we will move all other campus offices to virtual service today, March 24, at 5 p.m.

UNT employees who do not fall into the essential personnel category for being on campus and are unable to do their work from home – as determined by your vice president and supervisor – will be reassigned to other duties or receive emergency leave. Please visit this UNT System website to learn more about COVID-19-related emergency leave.

Employees (non-exempt and exempt) who are working in direct response to the current health situation, as directed and approved by your supervisor, and/or employees who are performing emergency response work (e.g. essential personnel) in direct response to the current health situation, must record the time worked on the response differently. Please review important timekeeping information procedures whether you are working direct response or not.

Reminder: UNT World Town Hall hosted by Chancellor Lesa Roe begins at 2 p.m. today. The all-virtual town hall will feature a moderated Q&A with Chancellor Roe and include UNT President Neal Smatresk, UNT Dallas President Bob Mong, UNT Health Science Center President Michael Williams, and Vice Chancellor & Chief Human Capital Officer Barbara Abercrombie.

Faculty and staff can watch live. The video will be archived at the same URL.

University Mail Services will continue to operate during the current Covid-19 crisis and will be open in the University Services Building (Room 128) 8 a.m. to 5 p.m. daily Monday through Friday.

Mail will be delivered in the morning daily to those departments remaining on campus.

Departments that are closing may request that their mail be held until the crisis is resolved. At that time, it will be delivered as normal. Departments may also designate someone to pick up their mail at Mail Services. Please call 940-565-2286 or email mail.services@unt.edu to schedule time for pickup and Mail personnel will bring it to your car.

Don’t forget that healthalerts.unt.edu is updated frequently with new information about how we are working together through this global health crisis.",University of North Texas
https://www.unt.edu/notices/covid-19-update-1,23-Mar-2020,"Today, we went live with more than 7,700 classes that transitioned from face-to-face to online. We know there likely will be issues, and we will be watching very closely to help address those as they occur. In particular, we might anticipate bandwidth limitations from some of our third-party providers, and challenges in the homes of our students and faculty as they work to teach and learn anywhere. We are here to help. If you are experiencing difficulty or have questions, please reach out online.

Getting this number of courses online and ready to go this week was a huge achievement, and it took all of our faculty and staff working practically nonstop the last several days so that we could continue to serve our students.

A big thank you goes to Ryan Boettger, assistant professor and assistant chair in Technical Communication, for all the prep work he did to convert TECM 2700 to an online format. This course has 750 students and requires coordinating 20 adjuncts and TFs to deliver it, and he did all the updating and prep work. He’s an example of the herculean efforts in the College of Liberal Arts and Social Sciences. We want to hear your stories!

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shout out!

As part of the efforts to keep you informed, Chancellor Lesa Roe is hosting a virtual UNT World Town Hall beginning at 2 p.m. Tuesday, March 24. The town hall will feature a moderated Q&A with Chancellor Roe, all three UNTS presidents – our very own UNT President Neal Smatresk, Bob Mong (UNT Dallas), and Michael Williams (UNTHSC) – and Vice Chancellor & Chief Human Capital Officer Barbara Abercrombie.

Faculty and staff can watch live. The video will be archived at the same URL.

Helpful information:

Faculty: Making your Online Class Accessible
Students: Using Zoom within Canvas for Video Communication
In addition, Provost Jennifer Cowley is hosting Coffee Hours on a variety of topics:
Continuity of Teaching – 3 p.m. Thursday, March 26 with Zoom Code: 133010949
Continuity of Academic Student Services – 11 a.m. Thursday, March 26 with Zoom Code: 790456656
Continuity of Research – 4 p.m. Monday, March 23 with Zoom Code: 170163294",University of North Texas
https://www.unt.edu/notices/covid-19-update-your-safety-our-priority-official-notice-president,22-Mar-2020,"Dear Mean Green students and parents,

In response to the additional cases of Coronavirus (COVID-19) in our region of the state, UNT is moving to only essential personnel on campus. We are currently identifying employees who are needed in order to serve UNT students that choose to remain in our residence halls and also those dealing with critical business functions of the university.  The safety and health of our students and entire university community is our primary focus.

Important takeaways for you:

Residence halls and dining services – with social distancing in mind – will stay open for those who wish to remain in our care. The Student Health and Wellness clinic also with social distancing in place will be open.
For those who choose to leave the residence halls, please continue to use the check-out sign-up form.
The UNT Food Pantry in Crumley Hall is open 10 a.m. to 5 p.m. Monday through Friday.
We have moved all of our support services to an online format to serve our students, whether they are living on-campus or completing coursework afar. These options include email, telephone and Zoom or other video chat services.
Student employees are being directed to reach out to their supervisors directly to discuss telecommuting and other options.
For general questions and concerns, please reach out to the Parent and Family Hotline at 844-366-5892. The hotline is available 10 a.m. to 2. p.m. on Saturdays and Sundays and 8 a.m. to 8 p.m. Monday through Friday.

For further questions regarding housing or dining, please call 940-565-2610. Regular hours are 8 a.m. to 5 p.m. Monday through Friday, but staff will be available 9 a.m. to 3 p.m. this Sunday, March 22.

As stated before, this is a rapidly evolving situation, and we will continue to keep you updated.

We are working diligently to safeguard our community as best we can while continuing to fulfill the university’s primary mission to serve our students. Thank you for your continued support and understanding as we navigate these unprecedented times.

Sincerely,
Neal Smatresk
UNT President",University of North Texas
https://www.unt.edu/notices/covid-19-update-begin-moving-essential-personnel-only-campus,22-Mar-2020,"Dear Faculty and Staff,

As vice presidents finalize staffing plans to keep only essential personnel on campus, I am instructing them to expedite the process for identifying those who will be needed to serve remaining UNT students in residence halls and serve critical business continuity functions. The campus will transition to only essential operations and we will move all other campus offices to virtual service delivery by 5:00 p.m. Tuesday, March 24.

UNT employees who do not fall into the essential personnel category for being on campus and are unable to do their work from home – as determined by your vice president and supervisor – will be reassigned to other duties or receive emergency leave through Friday, April 3. If health-related restrictions have not changed, the length of emergency leave will be evaluated at that time. Please visit this UNT System website to learn more about COVID-19-related emergency leave.

On Monday, March 23, we are also discontinuing most, but not all, in-person appointments for students and transitioning to virtual options where possible. Those options include email, telephone, and Zoom or other video chat services.

The Student Health and Wellness clinic is among the services that will continue face-to-face appointments, along with dining and residence hall services – with social distancing in mind. I should note that prospective students will also be able to utilize nearly all virtual options.

We began this intense effort to support our community’s safety by extending spring break and moving classes online. It has been truly amazing to watch the teamwork by faculty and staff as we moved quickly to take care of each other and our students. We have also taken measures to ensure that our resident students are not unilaterally displaced, rather that we continued to provide a safe haven for those with the need or desire to remain in our care.

It is my hope that these immediate changes will further safeguard our community as much as possible while continuing to fulfill the university’s primary mission to serve our students.

Sincerely,
Neal Smatresk
UNT President",University of North Texas
https://www.unt.edu/notices/covid-19-update-housing-and-dining,20-Mar-2020,"Dear Mean Green Parents and Families,

We have been actively listening to our community as we navigate this rapidly evolving global health crisis and have made the following decisions.

Residence Halls and Dining Services will remain open for those who choose to stay in their residence hall to complete their course work remotely for the remainder of the semester. We understand some of our students have nowhere else to go at this time, and we continue to find ways to increase social distancing and implement additional deep cleaning measures.

Beginning March 23, students who choose to leave university housing and complete their coursework elsewhere will be given a prorated housing refund based on their move-out date. Any remaining dining credits will be applied to a dining plan of choice for the 2020-2021 academic year.

If your student plans to move out of housing, please contact the front desk staff of their residence hall to schedule a move-out time. Additional information can be found here. For further questions regarding your housing or dining account, please call 940-565-2610. Regular hours are Monday-Friday 8 a.m. to 5 p.m., but hours are extended this evening (March 20) until 7 p.m. On Saturday and Sunday, staff will be available from 9 a.m.-3 p.m.

For general questions and concerns, please reach out to the Parent and Family Hotline at 844-366-5892 Monday-Friday from 8 a.m. to 8 p.m. and 10:00 a.m. to 2:00 p.m. Saturday-Sunday.

Please accept our thanks for your understanding as we continue to navigate this unprecedented time with what is best for our students’ academic success and future graduation from UNT.",University of North Texas
https://www.unt.edu/notices/covid-19-update-commencement,20-Mar-2020,"Dear Mean Green family,

We are living through an unprecedented global event the likes of which we have rarely seen in the 130-year history of our university. The personal impact on each of us and our normal routine on and off campus is great, which is why I am writing to share news about Commencement with you today.

After much consideration, I have decided to postpone Commencement ceremonies that were scheduled for May 7-10. Our spring commencement is the last major event to be impacted, and the decision was not made quickly in order to thoroughly consider whether we could begin returning to normal operations in early May. While we should all remain optimistic about where we could be with the fight against coronavirus (COVID-19) in 45 days, families of May graduates need to know now whether to make travel arrangements.

I know that crossing the stage is a defining moment for our students who have worked so hard to earn their degree(s), so please know that many people across campus are currently reviewing ways to still allow commencement to happen later in the year for any graduate wishing to participate. Whatever is decided, spring graduates will have an opportunity to participate in an in-person ceremony and cross the stage at a commencement ceremony, but you will officially graduate regardless of whether we hold a ceremony or not. As soon as we make a decision regarding these later ceremony options, we will share that information with our community.

For students who still need answers regarding our transition to online instruction, including such topics as the availability of laptops and textbooks, please visit our frequently asked questions page on the healthalerts.unt.edu website.

Thank you for your patience as we work together to allow our students to complete the current semester over the coming weeks. I understand that this is a difficult time for them, their families, and our faculty and staff, but we are pulling together and solving problems as they arise in a way that demonstrates our caring and creative UNT spirit.

 

Sincerely,
Neal Smatresk
UNT President",University of North Texas
https://www.unt.edu/notices/unt-community-won-t-tolerate-harassment-official-notice-president,19-Mar-2020,"Dear UNT community members,

Amid growing concerns regarding the spread of COVID-19 infections across the world and the United States, there has been an increase in the number of reports regarding stereotyping, harassment, and bullying directed toward students and faculty perceived to be of Chinese-American or, more generally, Asian descent. It is important for us to pause for a moment and consider how our thoughts, our words, and our actions influence others in our community who are equally affected by this global health crisis.

As we all know, words can hurt, and can substantially interfere with our students' educational access and our employees’ work opportunities. UNT will not tolerate harassing behavior toward our community members who are or may appear to be of Asian descent. Let me be clear when I state that this is not who we are as a community.

As we move into online instruction, we expect UNT students, faculty, staff, and administrators to refrain from any identity-based jokes, slurs, harassment, or exclusion against any member of the Mean Green Family. The UNT policy on “Prohibition of Discrimination, Harassment, and Retaliation” is still in effect despite these new ways of learning and working and will be enforced. Should you experience or witness a violation of this policy committed by a student, we encourage you to report it to the Dean of Students Office at report.unt.edu. Suspected violations committed by faculty or staff members should be reported to Equal Opportunity.

Now more than ever, it's important that we live our mission and our values: to be a caring community that creates and maintains an inclusive and equitable learning and working environment for collaborative educational innovation. In this time of crisis, it is essential that we are ever more vigilant in our commitment to these values.

UNT remains committed to being a caring community for all its students and employees and committed to building a world where all of humanity is treated with dignity and respect.

Sincerely,
Neal Smatresk
UNT President",University of North Texas
https://www.unt.edu/notices/covid-19-update-0,19-Mar-2020,"Today, UNT students are receiving emails from President Smatresk and their school or college with details about courses and any services and resources specific to their major. Specifically, faculty are reaching out by email or via Canvas Inbox to explain any changes in the student’s course(s). 

Students will be responsible for making sure they complete the work required to complete the semester. While classes are being shifted online, there are limited cases where in-person instruction will continue. In those cases, there will be specific measures to account for student and faculty safety using social distancing. If students have a class that requires equipment or software only available at UNT, instructors will provide guidance.

Thank you to our dedicated faculty and staff who have worked tirelessly this past week to create these plans. For those not directly involved with teaching and learning, please know that your work during this time is also greatly appreciated. Everyone contributes to the mission of the university in their own way.

Join us virtually on Instagram at 7:23 p.m. Friday as we Light the Tower Green to honor the athletes, cheer, dance and other students who will not be able to complete their seasons this year because of the COVID-19 shutdown. Do NOT come to the tower, as we are observing the social distancing guidelines, but please do join us online. And for the rest of the academic year, we will be lighting the tower green as a symbol of our Mean Green Family standing strong together as we all isolate. #UNTProud

UNT officials have received reports of reduced service levels with some online platforms such as Zoom as more organizations worldwide reduce in-person meetings, instruction, etc. Since the issue is not with university-delivered services, there is very little that can be done to remedy the issue. However, alternate ways of conducting meetings and classes is always a consideration, and information will be relayed as it becomes available.

Vendors are adjusting their capacity to meet global demand, but home Internet services may also experience congestion due to increased demand. We expect demand to level off as people adjust to working from home.

UNT Police would like the campus community to know that police services will not be reduced. An online reporting option is available athttps://police.unt.edu/reportcrime. Community members can also make a report or speak to an officer by telephone by calling 940-565-3003. All emergencies should continue to be reported by calling 911.

Helpful information:

For Faculty: 

10 Tips to Engage Students Online: https://online.unt.edu/engage_studentsoonline

For Students:

8 Tips for Succeeding in your Online Class: https://online.unt.edu/succeeding_in_your_online_classes",University of North Texas
https://www.unt.edu/notices/taking-care-your-academic-needs-amid-covid-19-crisis-official-notice-president,19-Mar-2020,"Dear Students,

Thank you for your patience as our dedicated faculty and staff have worked tirelessly this past week to create a plan to shift your instruction for the remainder of the semester. The health and safety of our students and our entire university community is our top priority.

In order to ensure your academic experience remains of the highest quality, it was important that we took the time this past week. Nearly 8,000 course plans were reviewed so that we could transition them appropriately and ensure that we are giving you the best path forward. You can learn about how each of your courses will be delivered using our Spring 2020 Class Finder and find plenty of tips at learnanywhere.unt.edu. Additionally, each of your faculty members will be reaching out to you to provide further details about specific changes in each of your courses. For those classes that will continue to meet on-campus, we will be using social distancing to structure them to keep you and faculty members as safe as possible. If you have particular concerns or questions about any of your classes, please reach out to your instructor through email or the Canvas portal.

You can learn more about UNT's overall response to COVID-19 on our Health Alerts site. The website is updated regularly with the latest information.

We are committed to providing high quality instruction so that you can succeed, progress and achieve your academic goals. Together, we can make the most of this semester to ensure you are successful.

Sincerely,
Neal Smatresk
UNT President",University of North Texas
https://www.unt.edu/notices/covid-19-update,18-Mar-2020,"Tomorrow, March 19, is the day that all UNT students will receive detailed information regarding instruction plans for the remainder of the spring semester. The materials will be sent to their university email address with the full list of courses also posted at http://learnanywhere.unt.edu. Nearly 8,000 course plans were reviewed over the past week so that we could plan accordingly and ensure we give our students the best path forward.

As the transition to additional online instruction continues, please be aware of the following resources that are available for you and your students:

Faculty: Visit TeachAnywhere.unt.edu for assistance in delivering your class online.
Students: Visit online.unt.edu/canvas-basics-unt-students to learn the Canvas Basics.
Don’t forget that healthalerts.unt.edu is updated frequently with new information. It is a helpful resource for students, parents, faculty and staff.
",University of North Texas
https://www.unt.edu/notices/covid-19-update-president,17-Mar-2020,"Dear Faculty and Staff,

As you are likely aware, new federal guidelines were released Monday, March 16, that recommend gatherings be limited to 10 or fewer individuals. As a result, we are moving to further limit interaction on campus with the following measures:

All remaining, university-sponsored, in-person events on campus are canceled effective immediately. No decision has been made regarding May Commencement ceremonies.
In-person meetings should follow current federal guidelines. If possible, all, or a majority, of participants should use Zoom, conference calls or another alternative form of communication.
In consultation with division vice presidents, supervisors should finalize plans for employees to telecommute, where possible, and increase rotation of staff on and off campus in situations where some staff are needed on-site for business continuity.  
As quickly as possible, we are moving to mostly electronic approvals to replace paper forms that often travel through multiple individuals.
Adjustments are being made with dining services to allow for a continuity of service in limited locations while practicing social distancing as much as possible.
Plans for alternative delivery of all courses have been prepared and are now under review. We look forward to sharing our plans with students on Thursday.
As part of our ongoing effort to update you regarding the latest COVID-19 news at UNT, a daily communication will be issued by 10 a.m. Monday through Friday unless there is no significant new information to report. Please remember that you also can check healthalerts.unt.edu any time for updates regarding teaching, learning, working, etc. during this health crisis.

I remain very grateful for all of the work you are doing to serve our students and care for each other during this difficult time.

Sincerely,
Neal Smatresk
UNT President",University of North Texas
https://www.unt.edu/notices/coronavirus-covid-19-update-faculty-and-staff-official-notice-president,15-Mar-2020,"Dear Faculty and Staff,

Since my message last Thursday, new reports on the spread of COVID-19 in North Texas, as well as recent actions by governmental agencies, have raised our concerns over your safety. If you are high-risk to COVID-19, per CDC guidelines, you can begin taking precautions now and communicate with your supervisor in order to make arrangements to allow for social distancing at work or telecommuting. 

For all other faculty and staff, especially those who have family members with serious underlying health conditions, we are making preparations to further reduce the number of people on campus if needed. As a result, your supervisor will be communicating with you this week regarding plans for your position. Our immediate goal is to make certain that actions are being taken to protect all of you as best we can while allowing for core operations of the university to continue. 

The health alerts website that we established as a repository for information regarding teaching, learning and working anywhere is updated frequently. This site is where you are required to report all international and domestic hot spot travel. I encourage you to visit the website for important messages and contact AskHR@untsystem.edu or 940-565-2281 for further information.

I appreciate the dedication and compassion that you have exhibited in recent days as we work to serve our students and care for each other in the workplace. Together, we are the Mean Green family.

Sincerely,
Neal Smatresk
UNT President",University of North Texas
https://www.unt.edu/notices/coronavirus-covid-19-announcement-official-notice-president,12-Mar-2020,"Our campus health teams and executive leadership have been continuously following the spread of Coronavirus (COVID-19), with a focus on safeguarding the well-being of our students, staff, faculty and community. 

There are no confirmed cases at UNT or in Denton County at this time, but we have seen reported cases in Collin, Dallas and Tarrant counties over the past week. As a result, we are taking the following steps to protect our campus community:

UNT will cancel all in-person classes at all locations for the week of March 16-22, as the university transitions to online or alternative instructional delivery.
Online classes and field experiences will continue as normal the week of March 16-22.
All instruction will resume on Monday, March 23. 
By March 19, you will learn details about your classes via your UNT email. We will be communicating with you further in the interim. 
During the week of March 16-22, students are encouraged to stay off campus, if possible. For students who are currently on campus or for those who need to return, residence halls and dining facilities will be open. 
Faculty and staff will continue working on campus. All other business services will be available. Student workers should check with their supervisors regarding work schedules.
In addition, we are taking these precautions involving travel and events: 

We are suspending university-sponsored international travel until further notice.
Only domestic travel necessary for essential business continuity will be supported until further notice. Guidelines for essential business continuity travel will be established by the Vice Presidents of each area. 
Faculty, staff or students returning from countries with travel restrictions or visiting our campus from a country with travel restrictions will be asked to self-isolate for 14 days, with monitoring provided by our Student Health and Wellness Center.
We ask all employees and students returning from personal international travel or highly impacted areas domestically to please report their trip to international risk control at 940-369-6154 for further guidance.
Beginning March 23, events with more than 250 people that don’t affect business continuity will be canceled or postponed.
As you make decisions about returning to campus, please consider the CDC’s criteria for people considered to be at higher risk, including older adults and people with chronic medical conditions. If you or a member of your household falls into one of the high-risk groups as identified by the CDC, such that you may be advised by a health authority not to come to work, please let Human Resources know at 940-565-2281 or AskHR@untsystem.edu.

As we move to implement these changes quickly, we understand that we will face a number of challenges, and we are grateful and appreciative of your cooperation and support. Please watch your email for regular updates and visit healthalerts.unt.edu for information regarding UNT’s response and preparedness. Thank you for pulling together to keep our campus safe and to support our students.

Sincerely,
Neal Smatresk
President",University of North Texas
https://www.unt.edu/notices/coronavirus-faqs-and-spring-break-travel-precautions,4-Mar-2020,"With significant media coverage and global conversation devoted to Coronavirus 19, we want to provide our community with educational resources for public health and safety concerns. It should be noted that the flu is still a far bigger concern in the U.S. According to the CDC, the immediate health risk for COVID-19 to the general U.S. public, who are unlikely to be exposed to the virus at this time, is still considered low.

As spring break approaches, members of the UNT community are encouraged to be mindful of CDC and U.S. Department of State advice when considering travel plans. Travel restrictions and advisories can change frequently, and travelers should be prepared for restrictions going into effect with little or no advance notice. UNT’s International Travel Team can help you with travel insurance or the latest information about areas where you’ll be traveling.

The UNT public health and emergency preparedness staff regularly keep in contact with government public health officials to stay updated on the latest public health information. This campus-wide committee consistently monitors ongoing concerns to ensure the university is prepared, as well as to provide information and assist our university community should the need arise.

Below are everyday actions we can all take to help prevent the spread of any respiratory virus:
Wash your hands often with soap and water for at least 20 seconds. If soap and water are not available, use an alcohol-based hand sanitizer.
Avoid touching your eyes, nose and mouth with unwashed hands.
Avoid close contact with people who are sick.
Stay home when you are sick.
Cover your cough or sneeze with a tissue, then throw the tissue in the trash.
Clean and disinfect frequently touched surfaces and objects.
If you would like to learn more about the current Coronavirus, or have questions about how it may impact you, visit unt.edu/coronavirus.

Should you have specific questions regarding study abroad, travel restrictions or health concerns, here are helpful contacts:

Student Health and Wellness Center, 940-566-2333 or askSHWC@unt.edu
Division of Student Affairs, 940-565-4909 or student.affairs@unt.edu
Emergency Management and Safety Services, 940-369-6153 or emergency.management@unt.edu
International Affairs, 940-565-2197",University of North Texas
https://www.unt.edu/notices/coronavirus-faqs-and-spring-break-travel-precautions,28-Feb-2020,"With significant media coverage and global conversation devoted to Coronavirus 19, we want to provide our community with educational resources for public health and safety concerns. It should be noted that the flu is still a far bigger concern in the U.S. According to the CDC, the immediate health risk for COVID-19 to the general U.S. public, who are unlikely to be exposed to the virus at this time, is still considered low.

As spring break approaches, members of the UNT community are encouraged to be mindful of CDC and U.S. Department of State advice when considering travel plans. Travel restrictions and advisories can change frequently, and travelers should be prepared for restrictions going into effect with little or no advance notice. UNT’s International Travel Team can help you with travel insurance or the latest information about areas where you’ll be traveling.

The UNT public health and emergency preparedness staff regularly keep in contact with government public health officials to stay updated on the latest public health information. This campus-wide committee consistently monitors ongoing concerns to ensure the university is prepared, as well as to provide information and assist our university community should the need arise.

Below are everyday actions we can all take to help prevent the spread of any respiratory virus:
Wash your hands often with soap and water for at least 20 seconds. If soap and water are not available, use an alcohol-based hand sanitizer.
Avoid touching your eyes, nose and mouth with unwashed hands.
Avoid close contact with people who are sick.
Stay home when you are sick.
Cover your cough or sneeze with a tissue, then throw the tissue in the trash.
Clean and disinfect frequently touched surfaces and objects.
If you would like to learn more about the current Coronavirus, or have questions about how it may impact you, visit unt.edu/coronavirus.

Should you have specific questions regarding study abroad, travel restrictions or health concerns, here are helpful contacts:

Student Health and Wellness Center, 940-566-2333 or askSHWC@unt.edu
Division of Student Affairs, 940-565-4909 or student.affairs@unt.edu
Emergency Management and Safety Services, 940-369-6153 or emergency.management@unt.edu
International Affairs, 940-565-2197",University of North Texas
