link,date,content,school
https://news.cah.ucf.edu/news/cancellations-march2020/,13-Mar-2020,"The UCF College of Arts and Humanities is cancelling upcoming events, including the annual festival, UCF Celebrates the Arts.

Keeping our UCF community safe and informed is our top priority. UCF, and all universities in the State University System, are taking precautions to help minimize the risk of the spread of the coronavirus. We know that social distancing is one of the key ways we can help protect the health of our community, and to this end, we have made the difficult but necessary decision to cancel our upcoming events, including UCF Celebrates the Arts.   

Public offerings from the College of Arts and Humanities, including concerts, recitals, lectures, exhibitions, theatre performances, etc., are cancelled or postponed at least through the end of the Spring 2020 semester. UCF Celebrates the Arts 2020, planned for April 7-19 at Dr. Phillips Center for the Performing Arts, is also cancelled.

While this news is disappointing, our primary concern is ensuring the safety and wellbeing of our students, employees and community. We did not make this decision lightly, as we recognize the preparation already invested into these events and the educational value of the students’ presentations. However, this altered schedule allows everyone to focus on individual health and the welfare of the community at-large.

Patrons who have already reserved tickets have several options:

Request a refund or future credit for their tickets by contacting the box office prior to the event date. Call 407-823-1500 or email boxoffice@ucf.edu.We anticipate a high volume of calls, please leave a message and a representative will return the call as soon as possible. If no action is taken by the date of the event, we will credit the patron account in the amount of the tickets to redeem for future events.
Donate the cost of the ticket(s). The area hosting the event will receive a donation in the amount of the ticket purchase. Ticket donations to UCF Celebrates the Arts events would support future Celebrates events. The UCF Foundation, Inc. will issue a receipt/tax letter to the patron. Patrons wishing to donate their ticket purchases must contact the box office prior to the event date. Call 407-823-1500 or email boxoffice@ucf.edu.
Theatre season ticketholders will receive a call about their options regarding Urinetown 
No action is required for free tickets.
The following events have been cancelled or postponed with dates to be announced (Updated 3-17-20):

The UCF Gallery will be closed as long as the university is not offering face-to-face instruction. The MFA exhibition will conclude effective immediately and decisions regarding future exhibitions will be announced soon.
La Tavola Italiana – Italian conversation hour – March 16, 23
Illustrator, Designer, Concept Artist Mitsuhiro Arita – March 17
Café Francophone – French Conversation – March 18, 25
Creative Writing and Collaborative Translation: A Workshop – March 19
Guest Artist Recital: Wesley Ferreira, clarinet – March 19
Africa and Beyond: An Interdisciplinary Dialogue – March 19
Guest Artist Recital: Unheard-of Ensemble – March 20
Florida French Horn Festival – March 21
Faculty Recital: Jeremy Hunt, Steven Chicurel-Stein – March 22
Annual Pauley Lecture Series on Global Affairs – Can Nations Forgive? – March 23
Lecture: Chimamanda Adichie and Conceicao Evaristo – March 24
Jazz Chamber Concert – March 24
Café Espanol – March 25
Urinetown – March 26-April 5 (postponed until further notice)
UCF Composition Studio Recitals – March 31, April 3
NEA Big Read Kickoff – April 1
Jennine Capo Crucet – April 2
UCF New Music Ensemble Concert – April 2
Second Annual Judaic Studies Lecture Series – April 2
SaxFest – April 4
UCF Celebrates the Arts – April 7-19
Revised events:

Jeff VanderMeer Reading – March 23 Will be held online
Ann VanderMeer Q&A – March 23 Will be held online
Learn Quechua! – March 19, 26 Will be held online
Menagerie: BFA Exhibition – March 3-April 4 Will be exhibited virtually
Emergence: BFA Exhibition – April 14-21 Will be exhibited virtually
Information about events scheduled later in the spring semester will be communicated closer to the event dates. For more information about UCF’s response to the 2019 Novel Coronavirus (COVID-19), please visit https://www.ucf.edu/safety/coronavirus/.",University of Central Florida
https://ucfknights.com/news/2020/3/12/general-aac-suspends-spring-sport-competition.aspx,12-Mar-2020,"FORT WORTH, Texas – Commissioner Mike Aresco has announced that, effective immediately, the American Athletic Conference will suspend all spring sports competition until further notice.
 
The decision to suspend competition was made after consultation with member institutions as part of a continued effort to mitigate the spread of the COVID-19 virus and to protect student-athletes, coaches, institutional and event staff, media and spectators.
 
The Conference will continue to evaluate risks associated with intercollegiate athletics competition in conjunction with local and state health authorities.
 
The UCF Athletics Department is continuing to closely monitor the COVID-19 virus outbreak.  UCF officials are working with the university, local and state health departments, the American Athletic Conference and the NCAA to take proactive steps with this fluid situation.
 
UCF athletic teams will be permitted to hold practices and team activities but will not travel or participate in competition.
 
Refunds for fans who have purchased single game tickets to upcoming sporting events, beginning with the baseball games against Yale this weekend will be automatically refunded in the next 7-10 business days.  Refunds for additional upcoming events will be refunded within 7-10 business days after the scheduled event date.  UCF will work with season ticket holders at the end of the regular season to determine the impact and offer a partial refund.  Fans with questions may contact the UCF ticket office at 407-823-1000 or tickets@athletics.ucf.edu.
 
UCF announced Wednesday that it will move to online instruction beginning Monday for at least the next two weeks.  For additional details on the university's plans, please visit https://www.ucf.edu/safety/coronavirus/
 
For more information about the coronavirus, prevention, symptoms, etc., please visit www.cdc.gov as a helpful resource.
 
Prevention Tips
https://www.cdc.gov/coronavirus/about/prevention.html
 
Coronavirus - Travelers Health Information
https://wwwnc.cdc.gov/travel/notices/watch/novel-coronavirus-china
 
Resources
For more information about the coronavirus, prevention, symptoms, etc., please visit the Centers for Disease Control's website as a helpful resource.
 
Prevention tips can be found on the CDC's COVID-19 information website.
 
The Florida Department of Health also has resources and updates about COVID-19 monitoring in the state.
 
The U.S. Department of State shares updates on travel advisories regarding COVID-19 on its website.",University of Central Florida
https://www.ucf.edu/coronavirus/keeping-our-campus-community-safe/,12-Mar-2020,"Yesterday, UCF along with other state universities announced we are moving to online instruction for at least two weeks starting Monday. While all UCF campuses will remain open with employees reporting to work, we are advising our students to stay at home and not return to campus during that time.

These are unprecedented steps that significantly impact how we learn, teach and operate. But as the number of Florida cases of COVID-19 continues to increase, the safety and wellbeing of our campus community must be our No. 1 priority, especially as students and faculty prepare to return from spring break.

This is a stressful situation that requires everyone’s flexibility and understanding. We know there are still many unanswered questions about how these decisions will affect each of our students and faculty and staff members.

Teams of university officials — everyone from emergency management and health officials to academic and student support leaders — are working together to quickly finalize more details so that we can share them with you by the end of this week.

The most up-to-date information always will be available on UCF’s coronavirus website and pushed to the entire campus community through email and UCF Alert.

Online Instruction and Research
Our academic affairs team, for example, has been providing more information and resources to faculty about how best to move their courses online and what resources need to be provided to students.

While all current online courses will continue as usual, courses in other modalities, including face-to-face, will be canceled Monday and Tuesday. All faculty are expected to have their courses available to students online by Wednesday, March 18. More information on clinical courses, recitals and other performances, and other activities that do not as easily lend themselves to virtual environments will be coming soon.

The Office of Research also will continue to provide guidance directly to faculty researchers regarding their ongoing work and labs over the next two weeks.

Housing
While we have advised students not to return to campus for two weeks beginning Monday, residence halls will remain open only for on-campus student residents who do not have an alternative place to stay. Students who need to return must follow the travel guidelines below.

Housing will be reaching out to students who live on campus with further information and instructions for those who will be returning.

Travel
As UCF has previously shared, any faculty and staff members or students returning from a country that has a CDC Level 3 Travel Health Notice, which now includes almost all of Europe, should not come to campus and must self-quarantine for 14 days upon return. Employees who have to self-quarantine should reach out to their supervisors to discuss possible telecommuting options.

If any member of our campus community has returned from one of these countries in the past two weeks — or will soon be returning from one of these countries — please immediately contact Student Health Services at 407-823-2509.

Those who have traveled to CDC Level 2 countries or taken a cruise should monitor their health, limit interactions with others for 14 days after returning to the U.S., and immediately self-isolate and contact their health care provider upon showing symptoms.

UCF already has canceled all faculty-led trips, international exchanges and participation in partner programs for students and staff members for the spring and summer semesters.

As guidance from the state changes, the university will share new information about travel restrictions via email and the UCF coronavirus website.

Campus Events and Activities
Following CDC and Florida Department of Health guidance, faculty and staff members are expected to continue working.

But beginning next week, some campus services will not be available while courses are moved online.

Student employees should contact their supervisors regarding work assignments and accommodations. Other information about what will be open and closed beginning next week is coming soon.

It has become increasingly clear that social distancing is critical in preventing the spread of COVID-19. Social distancing means avoiding mass gatherings and settings with large numbers of people and maintaining distance from others when possible.

Earlier this week, UCF provided guidance related to university events, and today, UCF Athletics announced that Knights’ home games would be played without spectators. Soon, we will be communicating additional information related to university events.

There’s no doubt that this is a critical time for our university, state, country and the world. We are working hard so UCF is prepared to ensure our students, faculty and staff can continue to safely receive a quality education, teach and work.

I have incredible confidence in our team — and in each of you. We will be compassionate and creative and apply the grit that we use to tackle any challenge that we face — like Knights always do.

Respectfully,

Thad Seymour Jr., Ph.D.
Interim President",University of Central Florida
https://www.ucf.edu/coronavirus/ucf-recreation-and-wellness-center-and-wellness-and-health-promotion-services-to-close/,12-Mar-2020,"The Recreation and Wellness Center (RWC) and Wellness and Health Promotion Services (WHPS) will close effective March 14, 2020, as part of the preventative steps UCF is taking to minimize health and safety risks to our students, faculty and staff due to the spread of 2019 Novel Coronavirus (COVID-19).

There are no reported cases of COVID-19 at UCF, and the university continues to monitor the potential impact to our campus community. The RWC and WHPS will work closely with the university to provide updated information to students, faculty, and staff about programs, special events, services, and facilities on their respective websites at rec.ucf.edu and whps.sdes.ucf.edu.

The closures will last at least two weeks or until university emergency management officials clear the UCF community to use RWC and WHPS programs and services again. The closures include:

Recreation and Wellness Center
Recreation and Wellness Center (Main)
RWC @ Downtown
RWC @ Knights Plaza
RWC @ Ferrell Commons
William E. and Mary Jo Davis Recreation Area at Lake Claire
RWC Leisure and Lap Pools
RWC Tennis Complex, Sand Volleyball Courts, and Outdoor Basketball Courts
RWC Park
Disc Course and Challenge Course
Wellness and Health Promotion Services
WHPS Offices (first floor of the RWC)
The RWC is an early voting site for eligible voters in Orange County and will remain open to people wanting to cast an early ballot from 10 a.m. to 6 p.m. through Sunday, March 15.",University of Central Florida
https://provost.ucf.edu/news/provost/guidance-for-ucf-faculty-on-moving-courses-online-by-wednesday-march-18/#new_tab,11-Mar-2020,"From Dr. Michael D. Johnson, UCF Interim Provost and Vice President for Academic Affairs

Colleagues:

The Board of Governors, to minimize health risks from COVID-19, has directed state universities to move courses to remote delivery and advise students not to return to campus following spring break. Today, UCF advised students to remain away from campus for two weeks starting Monday, March 16. Under current plans, which are fluid, students are to return on Monday, March 30. Faculty and other employees are to report to work as usual (unless the travel restrictions apply).

All current online courses will continue as usual. Courses in other modalities, including face-to-face, will be canceled Monday and Tuesday. Faculty teaching other modalities must take steps to make them available to students online by Wednesday, March 18. Online teaching will be required for at least two weeks.

This has been a rapidly evolving situation, and today’s information is different from what you received only yesterday. Because of that, we ask and expect that you will frequently check your email and the UCF Coronavirus website for updates.

Meanwhile, beginning immediately, the following is required:

● Take steps to move your face-to-face and other courses to fully online delivery by Wednesday, March 18, using the resources below. Explore the resources, experiment with options, and seek help as needed from the Webcourses@ucf support team (https://cdl.ucf.edu/support/webcourses).

● Review the new “Keep Teaching” website, which offers options to help you move courses online as easily as possible. Resources include self-paced training on online course essentials.

● Watch the “Getting Started” workshop video. A recorded session will be available on the “Keep Teaching” website before the end of this week. If it is not posted when you access “Keep Teaching,” please continue checking as the site is periodically updated.

● Consider joining additional workshops next week that will allow faculty to ask questions. While these sessions will be offered live at the Faculty Multimedia Center (Main Campus, CB1-202), faculty are encouraged to follow social distancing guidelines and attend remotely:
— Tuesday, March 17, 3-4 p.m.
— Wednesday, March 18, 2-3 p.m.
— Thursday, March 19, 10-11 a.m.
— Friday, March 20, 2-3 p.m.

No registration is required. Each workshop will be live-streamed on the “Keep Teaching” website and recorded for review. Additional workshops will be scheduled as needed.

● Consider “open lab” assistance. The Webcourses@ucf support team will be on-site in the Faculty Multimedia Center (CB1-202) for individual walk-in support this week and next. For remote support sessions, please set an appointment.

We will continue to keep you informed of new developments. Remember, for the latest updates (not only about teaching), see UCF’s Coronavirus website.

I appreciate your flexibility during this difficult time and ask that you please be creative over the next two weeks in providing a high-quality experience. Finally, please have compassion for students for whom this will be a challenge.

Thank you.",University of Central Florida
https://www.ucf.edu/coronavirus/ucf-moving-to-remote-instruction-march-16/,11-Mar-2020,"UCF will move to remote instruction effective Monday, March 16, to minimize health and safety risks to the UCF community, especially as students and faculty prepare to return from Spring Break.

Classes that are currently online will continue Monday. All other classes will be ready for online instruction by Wednesday. Information is currently available at ucf.edu/coronavirus/coronavirus, and more updates will be shared via email with students and faculty over the next few days.

Remote instruction will continue for at least two weeks. Because courses are being moved online, students should not come back to campus for the next two weeks. Fourteen days is the period in which secondary transmission to others is thought to be highest, and UCF advises against any additional travel during this time.

Students should stay at or return to their permanent residences. Residence halls will remain open for residents who do not have an alternative place to stay, and certain campus services may not be available.

All UCF campuses will remain open for employees, who are expected to continue working. Student employees should contact their supervisors for guidance.

It has become increasingly clear that social distancing is critical in preventing the spread of the 2019 Novel Coronavirus (COVID-19). Social distancing means avoiding mass gatherings and settings with large amounts of people and maintaining distance from others when possible.

As UCF has previously shared, the Florida Department of Health advises that anyone returning from a country that has a Centers for Disease Control and Prevention Level 3 Travel Health Notice self-quarantines for 14 days upon return. If you have returned from one of these countries in the past two weeks — or will soon be returning from one of these countries, please immediately contact Student Health Services at 407-823-2509.

Those who have traveled to CDC Level 2 countries or taken a cruise should monitor their health, limit interactions with others for 14 days after returning to the U.S., and immediately self-isolate and contact their health care provider.

For more information regarding current CDC travel advisories related to COVID-19, visit: cdc.gov/coronavirus/2019-ncov/travelers/index.html.

Since January, UCF has been working to diligently prepare and plan for the university’s response to COVID-19. With new cases of COVID-19 confirmed in Florida every day, today’s decision prioritizes the safety and wellbeing of our campus community members – many of whom have traveled during this week’s Spring Break. It also aligns with guidance from the Florida Board of Governors and the steps all public universities in Florida are taking.

UCF will communicate updated information in the coming days, including at the website ucf.edu/coronavirus/coronavirus. In this dynamic situation, we will continue to prioritize the health and safety of everyone at UCF.",University of Central Florida
https://www.ucf.edu/coronavirus/updated-coronavirus-guidance/,11-Mar-2020,"While no cases of the 2019 Novel Coronavirus (COVID-19) have been reported at UCF, the university continues monitoring the virus’ spread and evaluating the many impacts it may have on our campus community.

UCF is developing plans for modified operations should Coronavirus more directly impact the university. Campus is not expected to close. Essential campus operations would continue, with remote work and online class options should conditions require.

University officials continue to meet regularly on prevention efforts and planning for UCF using updated guidance from our state and federal health partners. Keeping our campus community safe and informed is our top priority.

Information and other resources will continue to be shared on UCF’s Coronavirus website, which will be updated as COVID-19 evolves or more directly impacts the university.

University Travel
In keeping with federal guidance, UCF has added Azerbaijan, China, Hong Kong, Italy, Iran, Japan, Mongolia, South Korea and Turkmenistan to its restricted destinations. All study abroad and university travel to these countries has been canceled, and we anticipate more countries will be added to this list as the virus spreads.

Because of that and out an abundance of caution, UCF is canceling all study abroad trips planned through the summer semester.

The Florida Department of Health advises that anyone returning from a country that has a Centers for Disease Control and Prevention Level 3 Travel Health Notice self-quarantines for 14 days upon return. If you have returned from one of these countries in the past two weeks — or will soon be returning from one of these countries, please immediately contact Student Health Services at 407-823-2509.

Event Guidance
While the campus’ operations remain normal, we are closely monitoring state guidance as it relates to event cancelations. We encourage you to consider alternatives to face-to-face meetings, such as livestreaming, for in-person events.

Other factors to consider based on the CDC’s guidance are:

Necessity of event;
attendance size and whether a significant number of participants are expected to travel to or from the region for this event;
the age and health of expected attendees, particularly older individuals; and
financial impact of cancelation and contract obligations.
Questions about the necessity of events should be directed to your dean or vice president.

As public health guidance evolves, the university may postpone or cancel upcoming events in prioritizing health and wellbeing. University officials also are reviewing existing upcoming events that have registered using the SAFE form and may be reaching out to event organizers with additional questions or guidance.

Courses and Academic Activities
While there are no immediate plans to move all courses online because of COVID-19, the university has been making plans if it is necessary to do so.

Faculty are receiving instructions and resources for shifting their coursework online. If this were to occur, the university community would immediately be notified of the change. Students would be expected to work directly with their faculty members to continue their studies.

Finally, we appreciate our campus community’s commitment to supporting each other during this time.

We understand that this situation can be stressful and these decisions have far-reaching impacts. We also know that we must do what is in the best interest of keeping all Knights safe, and we’ll continue to share precautionary measures and updates with you.

Dr. Michael Deichen, MD, MPH
Associate Vice President of UCF Student Health Services",University of Central Florida
https://provost.ucf.edu/news/provost/temporary-irb-protocol-revisions-for-ucf-research-faculty-in-response-to-coronavirus/,11-Mar-2020,"More Tips for Research Faculty:

Accessing Your Labs During UCF’s Online-only Courses
FAQs about Graduate Studies and Caronavirus
From Dr. Elizabeth Klonoff, vice president for Research and dean of the College of Undergraduate Studies

Due to the unprecedented COVID-19 emergency, investigators may be required to alter their protocols in ways to minimize the spread of this virus. The following outlines when or if the Institutional Review Board needs to be notified.

Should I continue my protocol under the COVID-19 emergency? (Updated April 10, 2020)

All research involving face-to-face interaction must halt if it cannot be done via a different mechanism such as phone, Skype, Zoom, etc. If the researcher has reason to believe halting the research will add risk to the subject, the researcher should contact the IRB.

What types of changes can I make to my protocol that do not require IRB approval?

In general, changes that:

a) Are temporary in nature in order to limit subject exposure to the virus. This means that when this crisis is over, you will return to all pre-crisis procedures.
i) Change on interaction methods, such as changes from face-to-face to over the phone or some other similar devices.
ii) Please remember that this change can only be implemented if it presents no greater risk to participants. For example, if your study was taking place in person to avoid the risk by direct observations of the research subjects, a change to over the phone would not be permitted without a formal review by the IRB in the form of a modification.
b) Do not add any additional risk to any subjects or study staff.
c) You should make a note in your study records regarding the above mentioned minor temporary change(s) that were made along with the justification in case you are ever audited.

What type of changes “must” be approved by the IRB prior to implementing them?

In general, changes that:

a) Are not being made as a direct result of the COVID-19 crisis, no matter how minor.
b) Are greater-than-minimal risk changes that are a result of the COVID 19 crisis.
c) Are on the protocol that is a greater-than-minimal risk study.

What if the greater-than-minimal risk revision can’t wait for IRB approval?

If it is in the best interest of the subject, and will minimize or prevent transmission of COVID 19, then make the change, however:
a) You should immediately notify the IRB by email.
b) You should make a note the change(s) in your study records with the justification.
c) You must submit the revision of protocol with the change(s) to the IRB as soon as possible, noting that the revision was implemented because of an emergency, including the justification for that emergent change(s).

What if there is a desire or need to keep a temporary COVID-19-related change a permanent change?

a) If the change is consistent with item #2 above, then initiate the change and submit the revision.
b) When you submit the revision, please include in the description of the revision that the change was already implemented, and the reason it was implemented “emergently”.

What if you decide to suspend your study until the COVID-19 crisis is over?

a) There is no need to inform the IRB. However,
i) If your study is a greater-than-minimal risk study that involves some type of patient care, you must ensure your suspension does not increase any risk to those study subjects.
ii) If possible, make sure you contact any study subject who will be affected by this suspension (ie a study visit will be canceled, etc.)
b) You should make a note in your study records of this temporary suspension along with the justification and any actions taken in case you are ever audited.

If you have any additional questions, contact IRB. Please be patient as we anticipate a large volume of requests at this time.",University of Central Florida
https://provost.ucf.edu/news/provost/ucf-courses-and-coronavirus-steps-for-faculty-to-take-now/#new_tab,10-Mar-2020,"Dear Colleagues:

UCF continues to prepare for potential impacts on our courses from the 2019 Novel Coronavirus (COVID-19). Now is the time to make the necessary plans for your courses in case of widespread illness or even the need to move all classes fully online. We are writing to let all faculty know that we expect you to take the actions outlined below.

Adjust course policies related to attendance so that ill students, or students who have been advised to self-quarantine, do not feel compelled to attend. This may require changes in the syllabus that would then need to be shared with students on Webcourses@UCF (Canvas). Also, please be considerate about student needs to make up work or complete it remotely.
Plan now for how to move your face-to-face courses to online delivery using the resources below. Explore the resources, experiment with options (including trying from home), and seek help as needed from the Webcourses@ucf support team. You may also choose to move online before it is required; notify your chair or director by email if you do so. (But if you plan to use Zoom, please wait until it is available.) The following resources are in place to help:
● The new “Keep Teaching” website offers options to help you move courses online as simply as possible. Resources include a self-paced training video on online course essentials.

● The Center for Distributed Learning will conduct four workshops next week to help faculty move courses online:
— Tuesday, March 17, 3-4 p.m.
— Wednesday, March 18, 2-3 p.m.
— Thursday, March 19, 10-11 a.m.
— Friday, March 20, 2-3 p.m.
These sessions will be in the Faculty Multimedia Center (Main Campus, CB1-202). No registration is required. Each workshop will be live-streamed on the “Keep Teaching” website and recorded for review.

● The Webcourses@ucf support team can help schedule a custom training workshop for you, your program, department or college.

We will continue to keep you informed of new developments. For the latest updates (not only about teaching), see UCF’s Coronavirus website.

Thank you for your support for our students during this extraordinary time.",University of Central Florida
https://provost.ucf.edu/news/provost/for-faculty-consider-how-coronavirus-could-affect-your-research/,9-Mar-2020,"Colleagues:

The news is flooded with updates about the 2019 Novel Coronavirus (COVID-19) outbreak, and we want to assure you we are continuing to monitor the situation. For the latest information and instructions visit UCF’s website dedicated to this issue. Our first priority is your safety and that of our campus community. We know you likely have concerns about the impact the outbreak may have on your research work.

Now is a good time to evaluate how your work in the lab or in the field may be impacted should conditions necessitate. Think weeks, not days. What research is essential and must be completed in the lab? Can your work be done remotely? How many people truly need access to the lab and how often? Are there special safety concerns? These are some of the questions you should be asking to prepare your mitigation plan.

Should face-to-face classes and events be canceled, access to campus and your labs may become limited, and you want to position yourself in the best way to weather disruptions with the least possible impact. The Office of Research is working hand-in-hand with university leadership to plan logistics as necessitated by the outbreak. We are also in communication with sponsor agencies to understand and communicate their responses.

Here is what you can count on from UCF. We will maintain power and telecommunications functions. UCF is closely working with the Florida Department of Health, the CDC, and other local and national agencies. We will communicate through the dedicated website https://www.ucf.edu/safety/coronavirus/ and email.

What should you do now?
• If you have any changes for contacts in your labs, update your emergency information with EHS through the EHSA Login tab.
• Identify who is essential personnel in your lab.
• Figure out what work can be done remotely.
• Identify procedures and processes that require regular personnel attention.
• Assess and prioritize critical laboratory activities.
• Identify any research experiments that can be ramped down, curtailed, or delayed.
• Identify personnel able to safely perform essential activities.
• Ensure that you have access to contact information for your critical staff.
• Cross-train research staff to fill in for others who may be out sick or unable to come to work.
o Ensure staff have the appropriate/required training.
o Consider documenting critical step-by-step instructions.
• Coordinate with colleagues who have similar research activities to identify ways to ensure coverage of critical activities.
• Review contingency plans and emergency procedures with researchers and staff.
• Maintain a sufficient inventory of critical supplies that may be impacted by global shipping delays.
• Consider installing remote control monitoring devices for critical equipment (-80C freezers, liquid nitrogen storage dewars, incubators). Contact EHS if you need help with these devices.
• Identify work that can be done from home or remotely, such as data analysis.
• Test and update remote work technologies such as VPN and Zoom conferencing.
• Remind staff to stay home when they are not feeling well.
• Consider avoiding in-person meetings. Use remote options such as Zoom conferencing.

Keep in mind that if an outbreak is extensive across the nation, there will be many challenges that could impact your research work.
• People who work in your laboratory may be out sick or unable to come to work.
• Orders for critical supplies may be delayed.
• Processing of visas by the federal government may be delayed, resulting in delayed appointments.
• Core facilities and other fee-for-service resources may not be available.
• Repairs performed by facilities and other service providers may be delayed.
• Decontamination of your workspace may be necessary in the event of a local illness.
• Sponsors may delay awards notification and funding if they experience closures.

We are working with local and federal agencies to plan, and we will communicate with you through email and the website as we finalize protocols and receive instructions from federal agencies.

If you have questions related to lab safety please contact EHS at 407-823-6300 or ehs@ucf.edu. For sponsored research questions, email Dorothy Yates at Dorothy.Yates@ucf.edu.

The Coronavirus is serious, but this is not the time to panic. It is time to plan. We will get through this together.",University of Central Florida
https://www.ucf.edu/coronavirus/coronavirus-and-spring-break-safety/,5-Mar-2020,"With next week’s Spring Break approaching, it’s important to be mindful of the 2019 Novel Coronavirus (COVID-19) should your plans involve travel.

In keeping with federal guidance, China, Hong Kong, South Korea, Mongolia, Italy, Iran and Japan are on UCF’s restricted destinations list, with study abroad programs to these countries canceled. UCF strongly recommends that all students and faculty and staff members also avoid personal travel to these countries.

Anyone returning from these countries is required to self-quarantine for 14 days, the period in which they could be contagious and pose a threat to others, and not return to campus until after that time. Any students or faculty or staff members who travel to these countries despite the warnings and with the understanding they will be required to self-quarantine should inform UCF of their plans by calling Student Health Services at 407-823-2509.

COVID-19 remains dynamic, and travel advisories are subject to change. Travelers should closely monitor travel information from the CDC: cdc.gov/coronavirus/2019-ncov/travelers/index.html.

Destinations with large, confined groups of people pose a higher risk of transmission. Travelers should proceed with caution, thoroughly research their destination, and consult with their doctors and UCF regarding any concerns.

I encourage you to not let the worries about the Coronavirus impact a fun and restful Spring Break. Rather, prioritize your safety and well-being, and make smart decisions.

Remain mindful that our hands are the vehicle for the spread of germs. Wash your hands often, and avoid using unclean hands to touch your eyes, nose or mouth.

Know that UCF remains in regular contact with local, state and federal health agencies, and we’ll continue to share precautionary measures and other updates with you.

Dr. Michael Deichen, MD, MPH
Associate Vice President of UCF Student Health Services",University of Central Florida
https://provost.ucf.edu/news/provost/to-ucf-faculty-on-coronavirus-be-safe-and-think-ahead/#new_tab,5-Mar-2020,"Dear Faculty Colleagues:

All of us are following the rapidly evolving news about the 2019 Novel Coronavirus (COVID-19). Although we hope that UCF will continue running as normal, the university is committed to being prepared. We must consider the possibility of students, staff, and faculty falling ill or being placed in isolation, and even the possibility of canceling face-to-face classes. Before spring break begins, I want to inform you about planning that is underway to allow us to continue to serve our students well.

UCF’s top priority is the personal safety of our faculty, students and staff. On Tuesday, UCF launched a website that provides prevention and health tips, helpful resources, FAQs, and regular updates about the Coronavirus and its effects. Urgent information is frequently distributed through UCF Alerts, so please be sure your information is current in myUCF. A Coronavirus information module has also been added to the UCF Mobile App.

We have not yet been significantly affected by COVID-19, and we do not know whether this will rise to a level that requires UCF to implement any significant response. However, this is the time to make contingency plans. University-wide plans are being developed (e.g., travel, working from home, etc.). Here is some of the planning underway for academic matters: 

One step is important in the short run: Please consider relaxing attendance policies so that ill students do not feel compelled to come to class. It will be important to take this step before we know it is needed and to protect our entire community.
If conditions require, we will move all possible courses online. UCF’s Center for Distributed Learning is developing a comprehensive website with tools and resources that will allow you to quickly shift online if this becomes necessary. This information will be shared with you after spring break. In the meantime, please think creatively about how to teach your courses if classes cannot meet in person.
We are also examining solutions for research laboratories if these conditions occur.
More detailed plans will follow. Thank you for taking the steps needed to provide students with the exceptional education they deserve.",University of Central Florida
https://www.ucf.edu/coronavirus/coronavirus-update-march-3-2020/,3-Mar-2020,"The 2019 Novel Coronavirus (COVID-19) continues to rapidly evolve, with two presumptive positive cases being confirmed in Florida.

The Florida Department of Health is monitoring these individuals, who remain in isolation. It is likely that additional cases in the state will be announced in coming days.

UCF is continuing communication, coordination and planning using updated guidance from our state and federal health partners. Today, we launched a new website, ucf.edu/coronavirus/coronavirus, which will be regularly updated with the latest information. The most important thing you can do right now is take precautions and prioritize your personal safety.

Protection and Prevention

COVID-19 symptoms are generally flu-like and include fever, cough, runny nose and difficulty breathing. Symptoms are thought to appear within two to 14 days after exposure, and a person can be contagious but not symptomatic.

While the immediate risk to the American public continues to be low at this time, everyone can take these simple steps to prevent the spread of germs:

Wash hands often with soap and water, or use an alcohol-based hand sanitizer. More information about proper hand washing is available here: cdc.gov/handwashing/index.html.
Avoid touching your eyes, nose and mouth with unwashed hands.
Cover your cough or sneeze with tissue or your elbow and dispose of tissue immediately.
Avoid contact with those who are sick, and avoid others if you are sick.
If you’re feeling sick, stay home. Do not risk your health or the well-being of others by trying to “tough it out.”
Regularly clean and disinfect frequently touched objects.
Avoid grasping shared surfaces such as door handles, gas pumps, grocery carts, elevator buttons, etc. with your hands. Use your knuckles or hips or a paper towel or disposable glove.
Avoid shaking hands.
Flu vaccines are highly recommended, as it is flu season. Flu shots are available for free to students at Student Health Services, and employees can also receive the shot there for a cost.

Hand sanitizer stations are available across campus, and UCF is adding more to high-traffic areas on campus to encourage use during flu season.

Travel

In keeping with federal guidance regarding avoiding nonessential travel, UCF Global has added China, Hong Kong, South Korea, Mongolia, Italy and Japan to its restricted destinations list. All study abroad programs to these countries have been canceled.

Any students who return from travel to China, Iran, Italy, Japan and South Korea are required to self-quarantine and not return to campus for 14 days after their return, the period in which they could be contagious and pose a threat to others.

UCF Global is closely monitoring developments in the area and will continue to provide updates here: global.ucf.edu/international-health-and-safety/restricted-travel/

With Spring Break approaching, UCF encourages travelers to be mindful of COVID-19’s potential impact on their plans. Destinations with large, confined groups of people pose a higher risk of transmission. Travelers should proceed with caution, thoroughly research their destination, and consult with their doctors and UCF regarding any concerns.

Travel updates from the CDC are available here: cdc.gov/coronavirus/2019-ncov/travelersl.

UCF Resources

The most up-to-date information is available at ucf.edu/coronavirus/coronavirus.

At UCF, anyone with additional questions may call UCF Student Health Services at 407-823-2509. The UCF Police Department, which is staffed 24/7, also is available by calling 407-823-5555.

Students experiencing distress related to the outbreak can reach Counseling and Psychological Services 24/7 by calling 407-823-2811.

Frequently asked questions UCF employees may have are answered here: hr.ucf.edu/files/HR-FAQ-Coronavirus-2March20.pdf.

UCF will continue to monitor COVID-19 and share updates. Remember, the most important precaution you can take is being mindful your personal health by avoiding contact with germs.",University of Central Florida
